t,v,vw,o,c,h,l,n,otc
2023-05-12 19:54:00,8.1731,358.48,357.76,357.76,357.76,357.76,2,True
2023-05-15 13:30:00,0.2877,338.84,364.0,338.0,364.0,338.0,4,True
2023-05-15 13:48:00,1.1538,383.76,383.76,383.76,383.76,383.76,1,True
2023-05-15 14:34:00,2.4038,341.12,340.6,343.2,343.2,340.6,2,True
2023-05-15 15:05:00,3.0769,338.32,338.52,338.0,338.52,338.0,2,True
2023-05-15 15:06:00,0.3846,338.0,338.0,338.0,338.0,338.0,1,True
2023-05-15 15:07:00,4.3269,337.36,338.0,332.8,338.0,332.8,3,True
2023-05-15 15:08:00,2.8911,332.8,333.84,331.76,333.84,331.76,4,True
2023-05-15 15:09:00,3.2222,335.08,337.36,331.76,337.36,331.76,3,True
2023-05-15 15:11:00,5.0,333.52,338.0,333.84,338.0,332.8,3,True
2023-05-15 15:14:00,4.3269,324.48,332.8,324.48,332.8,322.4,3,True
2023-05-15 15:16:00,4.8077,323.44,322.4,324.48,324.48,322.4,2,True
2023-05-15 15:17:00,2.9844,323.44,322.4,324.48,324.48,322.4,5,True
2023-05-15 15:18:00,0.9135,327.6,327.6,327.6,327.6,327.6,1,True
2023-05-15 15:22:00,2.9529,312.32,322.4,293.28,327.48,293.28,5,True
2023-05-15 15:33:00,0.0096,274.56,274.56,274.56,274.56,274.56,1,True
2023-05-15 15:34:00,0.4808,301.6,301.6,301.6,301.6,301.6,1,True
2023-05-15 15:38:00,0.9615,312.0,312.0,312.0,312.0,312.0,1,True
2023-05-15 15:41:00,0.2375,309.08,312.0,301.6,312.0,301.6,3,True
2023-05-15 15:45:00,4.8077,312.0,312.0,312.0,312.0,312.0,3,True
2023-05-15 16:18:00,1.4423,301.6,301.6,301.6,301.6,301.6,1,True
2023-05-15 16:34:00,1.9231,312.0,312.0,312.0,312.0,312.0,2,True
2023-05-15 16:59:00,0.011,301.6,301.6,301.6,301.6,301.6,1,True
2023-05-15 17:07:00,4.8077,301.6,301.6,301.6,301.6,301.6,1,True
2023-05-15 17:14:00,0.0144,312.0,312.0,312.0,312.0,312.0,1,True
2023-05-15 17:35:00,0.9615,301.6,301.6,301.6,301.6,301.6,1,True
2023-05-15 17:54:00,0.9615,311.48,312.0,310.96,312.0,310.96,2,True
2023-05-15 18:10:00,1.1757,311.08,306.68,306.8,312.0,306.68,3,True
2023-05-15 19:12:00,9.6154,321.24,312.0,332.8,332.8,310.96,8,True
2023-05-15 19:17:00,3.8462,319.8,322.4,322.4,322.4,312.0,3,True
2023-05-15 19:19:00,2.4038,322.4,322.4,322.4,322.4,322.4,1,True
2023-05-15 19:20:00,1.5909,301.6,301.6,301.6,301.6,301.6,1,True
2023-05-15 19:26:00,5.7692,311.48,312.0,310.96,312.0,310.96,4,True
2023-05-15 19:41:00,0.0096,312.0,312.0,312.0,312.0,312.0,1,True
2023-05-15 19:43:00,0.1442,306.8,306.8,306.8,306.8,306.8,1,True
2023-05-15 19:53:00,0.0481,306.68,306.68,306.68,306.68,306.68,1,True
2023-05-16 13:30:00,1.7348,306.8,306.8,306.8,306.8,306.8,4,True
2023-05-16 13:36:00,0.4808,306.8,306.8,306.8,306.8,306.8,1,True
2023-05-16 13:39:00,0.1346,296.4,296.4,296.4,296.4,296.4,1,True
2023-05-16 13:46:00,0.3365,306.8,306.8,306.8,306.8,306.8,1,True
2023-05-16 13:52:00,0.0096,286.0,286.0,286.0,286.0,286.0,1,True
2023-05-16 13:54:00,0.9615,306.8,306.8,306.8,306.8,306.8,1,True
2023-05-16 13:56:00,0.9615,332.8,332.8,332.8,332.8,332.8,1,True
2023-05-16 13:58:00,0.0962,353.6,353.6,353.6,353.6,353.6,1,True
2023-05-16 13:59:00,2.5,351.64,348.4,353.6,353.6,348.4,2,True
2023-05-16 14:07:00,0.0577,343.2,343.2,343.2,343.2,343.2,1,True
2023-05-16 14:23:00,0.0096,374.4,374.4,374.4,374.4,374.4,1,True
2023-05-16 14:24:00,0.4808,378.04,378.04,378.04,378.04,378.04,1,True
2023-05-16 14:25:00,0.393,381.68,381.68,381.68,381.68,381.68,1,True
2023-05-16 14:34:00,0.0786,374.4,374.4,374.4,374.4,374.4,1,True
2023-05-16 14:38:00,0.1058,374.4,374.4,374.4,374.4,374.4,1,True
2023-05-16 14:40:00,0.4038,381.68,381.68,381.68,381.68,381.68,1,True
2023-05-16 14:52:00,0.0534,374.4,374.4,374.4,374.4,374.4,2,True
2023-05-16 14:57:00,2.8846,374.4,374.4,374.4,374.4,374.4,2,True
2023-05-16 14:58:00,0.0192,379.08,379.08,379.08,379.08,379.08,1,True
2023-05-16 15:10:00,0.1476,379.6,379.6,379.6,379.6,379.6,1,True
2023-05-16 15:17:00,3.6806,377.84,379.6,374.4,379.6,374.4,3,True
2023-05-16 16:05:00,1.1319,347.48,353.6,313.04,353.6,313.04,2,True
2023-05-16 16:30:00,2.4038,314.2,322.4,313.04,322.4,313.04,3,True
2023-05-16 16:32:00,6.0577,309.72,313.04,307.84,313.04,307.84,3,True
2023-05-16 16:33:00,1.4423,314.6,314.6,314.6,314.6,314.6,1,True
2023-05-16 17:48:00,4.8077,313.56,312.0,315.12,315.12,312.0,2,True
2023-05-16 17:49:00,4.8069,313.56,312.0,315.12,315.12,312.0,4,True
2023-05-16 18:59:00,2.4038,291.2,291.2,291.2,291.2,291.2,2,True
2023-05-16 19:00:00,0.6731,291.2,291.2,291.2,291.2,291.2,1,True
2023-05-16 19:04:00,0.0129,291.2,291.2,291.2,291.2,291.2,1,True
2023-05-16 19:17:00,0.0096,295.36,295.36,295.36,295.36,295.36,1,True
2023-05-16 19:35:00,9.3156,332.4,329.88,338.0,338.0,329.88,5,True
2023-05-16 19:36:00,5.5826,339.04,339.04,339.04,339.04,339.04,1,True
2023-05-16 19:40:00,0.0558,332.8,332.8,332.8,332.8,332.8,1,True
