t,v,vw,o,c,h,l,n,otc
2023-12-05 16:06:00,6.0769,8.58,8.58,8.58,8.58,8.58,1,True
2023-12-05 16:17:00,292.3077,8.8374,8.71,8.84,8.84,8.71,3,True
2023-12-05 16:35:00,9.4231,9.854,9.854,9.854,9.854,9.854,1,True
2023-12-05 16:37:00,3.8462,8.58,8.58,8.58,8.58,8.58,1,True
2023-12-05 16:38:00,187.0385,8.58,8.58,8.58,8.58,8.58,2,True
2023-12-05 18:15:00,3.8462,8.97,8.97,8.97,8.97,8.97,1,True
2023-12-05 18:47:00,3.8462,9.23,9.2287,9.2287,9.2287,9.2287,1,True
2023-12-05 19:21:00,3.8462,8.58,8.58,8.58,8.58,8.58,1,True
2023-12-05 19:25:00,3.8462,8.84,8.84,8.84,8.84,8.84,1,True
2023-12-05 19:43:00,61.7692,8.84,8.84,8.84,8.84,8.84,1,True
2023-12-05 19:45:00,41.1923,8.775,8.775,8.775,8.775,8.775,1,True
2023-12-05 19:47:00,5.8077,8.8374,8.84,8.84,8.84,8.84,2,True
2023-12-05 19:50:00,38.8077,8.645,8.6444,8.6444,8.6444,8.6444,2,True
2023-12-05 19:56:00,140.8846,8.5826,8.7087,8.58,8.7087,8.58,3,True
2023-12-05 19:57:00,3.8462,8.658,8.6572,8.6572,8.6572,8.6572,1,True
2023-12-05 20:03:00,3.8462,8.71,8.7087,8.7087,8.7087,8.7087,1,True
2023-12-05 20:13:00,214.8846,8.5098,8.58,7.8,8.58,7.8,3,True
2023-12-05 20:14:00,3.8462,8.8374,8.8374,8.8374,8.8374,8.8374,1,True
2023-12-05 20:15:00,196.1923,8.8374,8.8374,8.8374,8.8374,8.8374,1,True
2023-12-05 20:48:00,3.8462,8.45,8.45,8.45,8.45,8.45,1,True
2023-12-05 20:49:00,38.4615,8.45,8.45,8.45,8.45,8.45,1,True
2023-12-06 14:30:00,19.2692,8.008,8.32,7.8,8.32,7.8,5,True
2023-12-06 14:52:00,3.8462,7.8,7.8,7.8,7.8,7.8,1,True
2023-12-06 15:13:00,29.7692,8.1718,8.1892,8.1892,8.1892,8.1892,2,True
2023-12-06 15:37:00,5.7692,8.7958,8.8374,8.8374,8.8374,8.8374,3,True
2023-12-06 15:42:00,3.8462,8.06,8.06,8.06,8.06,8.06,1,True
2023-12-06 15:51:00,3.8462,8.32,8.3187,8.3187,8.3187,8.3187,1,True
2023-12-06 15:58:00,3.8462,7.995,7.995,7.995,7.995,7.995,1,True
2023-12-06 16:12:00,7.6923,8.1016,8.19,8.19,8.19,8.19,3,True
2023-12-06 16:16:00,3.8462,8.58,8.58,8.58,8.58,8.58,1,True
2023-12-06 16:25:00,7.6923,8.0912,8.1887,7.995,8.1887,7.995,2,True
2023-12-06 16:33:00,198.2308,8.32,8.32,8.32,8.32,8.32,2,True
2023-12-06 17:21:00,3.8462,8.06,8.06,8.06,8.06,8.06,1,True
2023-12-06 17:22:00,385.1154,8.32,8.32,8.32,8.32,8.32,1,True
2023-12-06 17:58:00,31.3462,8.32,8.32,8.32,8.32,8.32,1,True
2023-12-06 17:59:00,96.1538,8.32,8.32,8.32,8.32,8.32,1,True
2023-12-06 18:08:00,3.8462,8.32,8.32,8.32,8.32,8.32,1,True
2023-12-06 18:40:00,3.8462,7.8,7.8,7.8,7.8,7.8,1,True
2023-12-06 19:03:00,3.8462,7.995,7.995,7.995,7.995,7.995,1,True
2023-12-06 19:05:00,26.3462,8.32,8.32,8.32,8.32,8.32,1,True
2023-12-06 19:06:00,13.4615,8.32,8.32,8.32,8.32,8.32,1,True
2023-12-06 19:07:00,3.8462,7.93,7.93,7.93,7.93,7.93,1,True
2023-12-06 19:43:00,192.3077,7.8,7.8,7.8,7.8,7.8,1,True
2023-12-06 19:45:00,3.8462,8.45,8.45,8.45,8.45,8.45,1,True
2023-12-06 20:24:00,3.8462,8.58,8.58,8.58,8.58,8.58,1,True
2023-12-06 20:58:00,3.8462,8.827,8.827,8.827,8.827,8.827,1,True
2023-12-07 15:15:00,5.7692,8.6138,8.6125,8.6125,8.6125,8.6125,1,True
2023-12-07 15:17:00,3.8462,8.2446,8.2446,8.2446,8.2446,8.2446,1,True
2023-12-07 15:56:00,3.8462,8.515,8.515,8.515,8.515,8.515,1,True
2023-12-07 16:07:00,48.0769,8.19,8.19,8.19,8.19,8.19,1,True
2023-12-07 16:46:00,502.4615,8.06,8.06,8.06,8.06,8.06,5,True
2023-12-07 16:59:00,7.6923,7.878,7.956,7.8,7.956,7.8,2,True
2023-12-07 17:01:00,480.7692,8.32,8.32,8.32,8.32,8.32,3,True
2023-12-07 17:05:00,6.1923,8.0574,8.06,8.06,8.06,8.06,2,True
2023-12-07 17:25:00,192.3077,7.8,7.8,7.8,7.8,7.8,2,True
2023-12-07 17:40:00,3.8462,7.7688,7.7675,7.7675,7.7675,7.7675,1,True
2023-12-07 17:41:00,165.6923,7.7844,7.735,7.8,7.8,7.735,4,True
2023-12-07 17:43:00,369.2308,7.969,8.06,7.9625,8.06,7.9625,2,True
2023-12-07 17:44:00,3.8462,7.67,7.67,7.67,7.67,7.67,1,True
2023-12-07 18:15:00,3.8462,7.566,7.566,7.566,7.566,7.566,1,True
2023-12-07 18:28:00,38.4615,7.566,7.566,7.566,7.566,7.566,1,True
2023-12-07 18:33:00,197.3077,7.5452,7.8,7.54,7.8,7.54,4,True
2023-12-07 18:53:00,96.1538,7.8,7.8,7.8,7.8,7.8,1,True
2023-12-07 18:54:00,184.1154,7.8,7.8,7.8,7.8,7.8,3,True
2023-12-07 18:58:00,5.7692,7.54,7.54,7.54,7.54,7.54,1,True
2023-12-07 19:03:00,3.8462,7.67,7.67,7.67,7.67,7.67,1,True
2023-12-07 19:11:00,76.9231,7.67,7.67,7.67,7.67,7.67,1,True
2023-12-07 19:21:00,3.8462,7.54,7.54,7.54,7.54,7.54,1,True
2023-12-07 19:27:00,57.6923,7.54,7.54,7.54,7.54,7.54,1,True
2023-12-07 19:28:00,70.3077,7.54,7.54,7.54,7.54,7.54,1,True
2023-12-07 19:40:00,14.6154,7.2826,7.2826,7.2826,7.2826,7.2826,1,True
2023-12-07 20:14:00,3.8462,7.3866,7.3861,7.3861,7.3861,7.3861,1,True
2023-12-07 20:27:00,28.8462,7.7168,7.7155,7.7155,7.7155,7.7155,1,True
2023-12-07 20:40:00,76.9231,7.8,7.8,7.8,7.8,7.8,1,True
2023-12-07 20:47:00,18.5769,7.8,7.8,7.8,7.8,7.8,1,True
2023-12-07 20:50:00,23.0769,7.4438,7.41,7.605,7.605,7.41,2,True
2023-12-07 20:54:00,3.8462,7.4438,7.4425,7.4425,7.4425,7.4425,1,True
2023-12-07 20:55:00,335.1154,7.6336,7.41,7.8,7.8,7.41,3,True
2023-12-07 20:58:00,3.8462,9.0974,9.0974,9.0974,9.0974,9.0974,1,True
2023-12-08 14:30:00,7.6923,9.0974,9.0974,9.0974,9.0974,9.0974,1,True
2023-12-08 15:21:00,3.8462,7.8,7.8,7.8,7.8,7.8,1,True
2023-12-08 15:42:00,3.8462,7.67,7.67,7.67,7.67,7.67,1,True
2023-12-08 16:09:00,3.8846,8.84,8.84,8.84,8.84,8.84,2,True
2023-12-08 16:36:00,3.8462,8.84,8.84,8.84,8.84,8.84,1,True
2023-12-08 18:16:00,3.8462,7.8546,7.8538,7.8538,7.8538,7.8538,1,True
2023-12-08 18:41:00,3.8462,7.8,7.8,7.8,7.8,7.8,1,True
2023-12-08 18:45:00,3.8462,7.6726,7.6713,7.6713,7.6713,7.6713,1,True
2023-12-08 18:47:00,7.6923,7.8026,7.5426,8.0613,8.0613,7.5426,2,True
2023-12-08 18:54:00,3.8462,8.0626,8.0613,8.0613,8.0613,8.0613,1,True
2023-12-08 19:50:00,3.8462,8.58,8.58,8.58,8.58,8.58,1,True
2023-12-08 20:08:00,3.8462,8.0626,8.0613,8.0613,8.0613,8.0613,1,True
2023-12-08 20:29:00,3.8462,8.0626,8.0613,8.0613,8.0613,8.0613,1,True
2023-12-08 20:49:00,1442.2692,8.3096,8.32,7.5426,8.32,7.5426,11,True
2023-12-08 20:51:00,160.7692,7.1942,7.8,6.5,7.8,6.5,3,True
2023-12-08 20:56:00,385.3846,6.5156,6.513,6.513,6.513,6.513,3,True
