t,v,vw,o,c,h,l,n,otc
2023-09-28 14:26:00,30.1923,27.1908,27.196,27.17,27.3,27.17,3,True
2023-09-28 15:18:00,7.6923,27.04,27.3,26.78,27.3,26.78,2,True
2023-09-28 15:22:00,38.4615,26.78,26.78,26.78,26.78,26.78,1,True
2023-09-28 16:10:00,3.8462,26.884,26.884,26.884,26.884,26.884,1,True
2023-09-28 16:31:00,3.8462,27.17,27.17,27.17,27.17,27.17,1,True
2023-09-28 16:35:00,3.8462,27.17,27.17,27.17,27.17,27.17,1,True
2023-09-28 16:42:00,3.8462,27.17,27.17,27.17,27.17,27.17,1,True
2023-09-28 16:49:00,3.8462,27.17,27.17,27.17,27.17,27.17,1,True
2023-09-28 17:03:00,3.8462,27.3,27.3,27.3,27.3,27.3,1,True
2023-09-28 17:04:00,3.8462,27.04,27.04,27.04,27.04,27.04,1,True
2023-09-28 17:08:00,53.8462,27.2818,27.3,27.235,27.3,27.235,2,True
2023-09-28 17:09:00,11.5385,27.17,27.17,27.17,27.17,27.17,1,True
2023-09-28 17:20:00,15.3846,27.17,27.17,27.17,27.17,27.17,1,True
2023-09-28 17:21:00,11.5385,27.3,27.3,27.3,27.3,27.3,1,True
2023-09-28 18:40:00,3.8462,27.04,27.04,27.04,27.04,27.04,1,True
2023-09-28 19:28:00,3.8462,27.079,27.079,27.079,27.079,27.079,1,True
2023-09-28 19:47:00,30.7692,27.235,27.235,27.235,27.235,27.235,1,True
2023-09-29 13:30:00,7.2308,27.6484,27.04,27.04,27.04,27.04,2,True
2023-09-29 13:32:00,3.8462,27.3,27.3,27.3,27.3,27.3,1,True
2023-09-29 13:33:00,3.8462,27.3,27.3,27.3,27.3,27.3,1,True
2023-09-29 13:49:00,7.6923,27.17,27.17,27.17,27.17,27.17,1,True
2023-09-29 13:56:00,3.8462,27.118,27.118,27.118,27.118,27.118,1,True
2023-09-29 14:41:00,3.8462,27.17,27.17,27.17,27.17,27.17,1,True
2023-09-29 14:42:00,3.8462,27.222,27.222,27.222,27.222,27.222,1,True
2023-09-29 14:46:00,3.8462,27.17,27.17,27.17,27.17,27.17,1,True
2023-09-29 14:54:00,19.2308,27.17,27.17,27.17,27.17,27.17,1,True
2023-09-29 15:15:00,3.8462,27.17,27.17,27.17,27.17,27.17,1,True
2023-09-29 16:17:00,5.7692,27.04,27.04,27.04,27.04,27.04,2,True
2023-09-29 16:18:00,19.2308,27.144,27.04,27.17,27.17,27.04,2,True
2023-09-29 16:40:00,10.0,27.1024,27.105,27.105,27.105,27.105,2,True
2023-09-29 16:52:00,3.8462,27.04,27.04,27.04,27.04,27.04,1,True
2023-09-29 17:27:00,23.0769,27.04,27.04,27.04,27.04,27.04,2,True
2023-09-29 18:16:00,3.8462,27.04,27.04,27.04,27.04,27.04,1,True
2023-09-29 19:08:00,4.0385,26.91,26.91,26.91,26.91,26.91,1,True
2023-09-29 19:13:00,72.3077,27.04,27.04,27.04,27.04,27.04,2,True
2023-09-29 19:14:00,3.8462,27.04,27.04,27.04,27.04,27.04,1,True
2023-09-29 19:35:00,3.9615,27.0452,27.04,27.04,27.04,27.04,4,True
2023-09-29 19:37:00,4.8077,27.2948,27.3,27.3,27.3,27.3,6,True
2023-09-29 19:38:00,7.8846,27.313,27.3,27.3,27.3,27.3,7,True
2023-09-29 19:40:00,4.2692,28.3114,28.34,28.34,28.34,28.34,12,True
2023-09-29 19:41:00,12.1923,28.2152,28.132,28.34,28.34,28.132,18,True
2023-09-29 19:42:00,8.1923,28.2672,28.34,28.236,28.34,28.236,14,True
2023-09-29 19:43:00,70.1538,28.3088,28.34,28.6,28.6,27.82,27,True
2023-09-29 19:44:00,23.7692,28.3192,27.95,28.34,28.6,27.95,23,True
2023-09-29 19:45:00,50.8846,28.5038,27.95,28.6,28.6,27.95,24,True
2023-09-29 19:46:00,39.9615,28.8444,28.6,29.9,29.9,28.6,47,True
2023-09-29 19:48:00,42.4615,29.523,29.64,29.38,29.64,29.38,10,True
2023-09-29 19:49:00,19.6154,29.9,29.9,29.9,29.9,29.9,13,True
2023-09-29 19:50:00,19.8077,29.8974,29.9,29.9,29.9,29.9,19,True
2023-09-29 19:51:00,8.1923,29.8948,29.9,29.9,29.9,29.9,14,True
2023-09-29 19:52:00,4.1154,29.8974,29.9,29.9,29.9,29.9,7,True
2023-09-29 19:53:00,23.8077,29.8532,29.9,29.9,29.9,29.77,22,True
2023-09-29 19:54:00,19.8846,29.8636,29.848,29.9,29.9,29.77,19,True
2023-09-29 19:55:00,44.9615,29.9,29.9,29.9,29.9,29.9,22,True
2023-09-29 19:56:00,31.2308,30.069,29.9,30.68,30.68,29.9,20,True
2023-09-29 19:57:00,24.9615,31.1428,31.135,31.135,31.135,31.135,51,True
2023-09-29 19:58:00,81.4615,31.1922,31.148,31.2,31.2,31.148,21,True
2023-09-29 19:59:00,35.3462,31.7304,31.07,33.748,33.748,31.07,26,True
