t,v,vw,o,c,h,l,n,otc
2023-10-18 14:16:00,19.2308,28.6,28.6,28.6,28.6,28.6,1,True
2023-10-18 14:18:00,3.8462,28.86,28.86,28.86,28.86,28.86,1,True
2023-10-18 14:19:00,34.6154,28.9458,28.73,29.25,29.25,28.73,5,True
2023-10-18 14:20:00,184.6538,29.835,29.38,29.9,29.9,29.38,8,True
2023-10-18 14:21:00,53.0,30.0482,30.03,29.952,30.16,29.9,5,True
2023-10-18 14:23:00,3.8462,29.64,29.64,29.64,29.64,29.64,1,True
2023-10-18 14:24:00,173.0769,30.628,29.9,30.68,30.68,29.9,9,True
2023-10-18 14:25:00,34.6154,31.2,30.94,31.72,31.72,30.94,6,True
2023-10-18 14:27:00,60.9615,31.3846,31.2,31.2,31.46,31.2,4,True
2023-10-18 14:28:00,78.5,30.6358,31.72,30.42,31.72,30.16,10,True
2023-10-18 14:29:00,30.7692,30.42,30.42,30.42,30.42,30.42,1,True
2023-10-18 14:30:00,22.1154,30.42,30.42,30.42,30.42,30.42,2,True
2023-10-18 14:33:00,15.3846,31.2,31.2,31.2,31.2,31.2,2,True
2023-10-18 14:35:00,14.4231,31.7538,31.72,31.85,31.85,31.72,3,True
2023-10-18 14:36:00,211.1154,31.1922,31.72,31.2,31.72,30.94,7,True
2023-10-18 14:37:00,46.1538,32.0606,31.395,32.24,32.24,31.395,5,True
2023-10-18 14:38:00,3.8462,32.24,32.24,32.24,32.24,32.24,1,True
2023-10-18 14:39:00,19.2308,32.5,32.5,32.5,32.5,32.5,4,True
2023-10-18 14:46:00,3.8462,33.28,33.28,33.28,33.28,33.28,1,True
2023-10-18 14:48:00,38.4231,31.525,32.11,31.46,32.11,31.46,2,True
2023-10-18 14:49:00,103.8462,31.2806,31.85,31.46,31.85,31.2,5,True
2023-10-18 14:51:00,59.8846,31.7226,31.46,31.85,31.85,31.46,3,True
2023-10-18 14:52:00,3.8462,32.24,32.24,32.24,32.24,32.24,1,True
2023-10-18 14:55:00,38.4615,32.201,32.201,32.201,32.201,32.201,1,True
2023-10-18 14:56:00,38.4615,32.708,32.24,32.76,32.76,32.24,5,True
2023-10-18 14:57:00,130.7692,33.8078,33.28,36.14,36.14,33.28,9,True
2023-10-18 14:59:00,3.8462,35.36,35.36,35.36,35.36,35.36,1,True
2023-10-18 15:01:00,34.6154,35.7942,35.36,36.4,36.4,35.36,3,True
2023-10-18 15:03:00,3.8462,34.06,34.06,34.06,34.06,34.06,1,True
2023-10-18 15:07:00,4.0769,34.32,34.32,34.32,34.32,34.32,2,True
2023-10-18 15:09:00,4.6154,34.32,34.32,34.32,34.32,34.32,1,True
2023-10-18 15:12:00,38.4615,36.4,36.4,36.4,36.4,36.4,1,True
2023-10-18 15:14:00,19.2308,36.4,36.4,36.4,36.4,36.4,1,True
2023-10-18 15:15:00,19.2308,35.36,35.36,35.36,35.36,35.36,1,True
2023-10-18 15:16:00,80.8846,35.9996,36.14,36.14,36.14,35.555,6,True
2023-10-18 15:18:00,65.3846,36.7068,36.14,36.92,36.92,36.01,7,True
2023-10-18 15:19:00,43.3462,36.8602,36.92,36.725,36.92,36.725,5,True
2023-10-18 15:25:00,4.2308,36.9902,36.92,36.92,36.92,36.92,2,True
2023-10-18 15:26:00,34.5385,37.6948,37.7,37.7,37.7,37.7,8,True
2023-10-18 15:29:00,65.3846,36.4156,36.92,36.66,36.92,35.62,5,True
2023-10-18 15:31:00,7.6923,35.88,35.88,35.88,35.88,35.88,1,True
2023-10-18 15:32:00,38.9231,35.8618,35.88,35.88,35.88,35.88,3,True
2023-10-18 15:33:00,3.8462,34.58,34.58,34.58,34.58,34.58,1,True
2023-10-18 15:34:00,80.7692,33.8858,34.32,33.28,34.58,33.28,3,True
2023-10-18 15:36:00,65.3846,32.5572,33.28,31.72,33.28,31.72,10,True
2023-10-18 15:37:00,363.0769,28.4674,31.005,27.56,31.2,27.3,29,True
2023-10-18 15:38:00,155.7692,29.9182,28.145,30.29,30.68,28.145,11,True
2023-10-18 15:39:00,34.6154,30.9686,30.68,31.2,31.2,30.68,3,True
2023-10-18 15:41:00,38.4615,31.98,31.98,31.98,31.98,31.98,1,True
2023-10-18 15:43:00,19.2308,31.2,31.2,31.2,31.2,31.2,1,True
2023-10-18 15:44:00,11.5385,30.42,31.2,29.9,31.2,29.9,3,True
2023-10-18 15:45:00,11.6538,30.212,30.29,30.056,30.29,30.056,4,True
2023-10-18 15:46:00,15.5,29.9988,30.29,29.9,30.29,29.9,5,True
2023-10-18 15:48:00,3.8846,27.82,27.82,27.82,27.82,27.82,1,True
2023-10-18 15:50:00,11.7308,28.6026,28.6,28.6,28.6,28.6,5,True
2023-10-18 15:51:00,50.0,29.1798,28.86,29.38,29.38,28.86,2,True
2023-10-18 15:52:00,65.4615,29.2812,29.25,29.25,29.38,28.86,6,True
2023-10-18 15:53:00,73.7692,28.5142,28.86,27.82,28.86,27.82,8,True
2023-10-18 15:54:00,19.6538,28.9224,28.86,28.86,29.016,28.86,7,True
2023-10-18 15:55:00,15.1923,28.8574,28.86,28.86,28.86,28.86,3,True
2023-10-18 15:58:00,10.4615,28.7794,28.704,28.86,28.86,28.704,5,True
2023-10-18 16:03:00,88.4615,27.5834,28.08,27.56,28.08,27.56,3,True
2023-10-18 16:04:00,19.2308,27.56,27.56,27.56,27.56,27.56,1,True
2023-10-18 16:07:00,9.6154,27.43,27.43,27.43,27.43,27.43,3,True
2023-10-18 16:08:00,34.6154,27.3,27.3,27.3,27.3,27.3,3,True
2023-10-18 16:09:00,60.1923,27.5366,27.56,27.56,27.56,27.495,4,True
2023-10-18 16:20:00,19.2308,28.548,28.548,28.548,28.548,28.548,1,True
2023-10-18 16:28:00,19.2308,27.6926,27.56,27.56,27.56,27.56,2,True
2023-10-18 16:40:00,38.4615,28.6,28.6,28.6,28.6,28.6,1,True
2023-10-18 16:41:00,19.2308,28.86,28.86,28.86,28.86,28.86,1,True
2023-10-18 16:46:00,3.8462,28.86,28.86,28.86,28.86,28.86,1,True
2023-10-18 16:52:00,3.8462,28.86,28.86,28.86,28.86,28.86,1,True
2023-10-18 17:07:00,3.8462,28.47,28.47,28.47,28.47,28.47,1,True
2023-10-18 17:10:00,23.1154,28.21,28.86,28.08,28.86,28.08,2,True
2023-10-18 17:22:00,13.4615,28.86,28.86,28.86,28.86,28.86,1,True
2023-10-18 17:30:00,3.8462,28.47,28.47,28.47,28.47,28.47,1,True
2023-10-18 17:43:00,23.0769,28.795,28.86,28.47,28.86,28.47,3,True
2023-10-18 17:47:00,3.8462,28.08,28.08,28.08,28.08,28.08,1,True
2023-10-18 17:55:00,19.3846,28.86,28.86,28.86,28.86,28.86,5,True
2023-10-18 18:52:00,7.6923,28.054,28.08,28.08,28.08,28.08,2,True
2023-10-18 18:53:00,9.6154,27.56,27.56,27.56,27.56,27.56,3,True
2023-10-18 18:54:00,23.0769,27.3,27.3,27.3,27.3,27.3,1,True
2023-10-18 18:55:00,49.2308,27.1388,27.3,27.3,27.3,26.26,3,True
2023-10-18 18:59:00,11.5385,27.04,27.04,27.04,27.04,27.04,2,True
2023-10-18 19:00:00,37.7308,27.04,27.04,27.04,27.04,27.04,2,True
2023-10-18 19:04:00,11.5385,27.04,27.04,27.04,27.04,27.04,1,True
2023-10-18 19:16:00,10.1923,26.52,26.52,26.52,26.52,26.52,1,True
2023-10-18 19:17:00,11.5385,26.26,26.26,26.26,26.26,26.26,1,True
2023-10-18 19:21:00,19.2308,26.52,26.52,26.52,26.52,26.52,2,True
2023-10-18 19:22:00,43.7308,26.0234,26.0,26.0,26.26,26.0,4,True
2023-10-18 19:24:00,3.8462,26.26,26.26,26.26,26.26,26.26,1,True
2023-10-18 19:30:00,13.4615,25.8882,26.0,25.74,26.0,25.74,3,True
2023-10-18 19:43:00,42.3077,26.0,26.0,26.0,26.0,26.0,2,True
2023-10-18 19:45:00,42.3077,25.9532,26.0,25.48,26.0,25.48,2,True
2023-10-18 19:46:00,111.5385,25.9818,26.0,26.0,26.0,25.48,4,True
2023-10-18 19:47:00,115.3846,26.0,26.0,26.0,26.0,26.0,2,True
2023-10-18 19:48:00,42.3077,26.52,26.52,26.52,26.52,26.52,1,True
2023-10-18 19:49:00,46.1538,28.0904,26.78,28.34,28.34,26.78,7,True
2023-10-18 19:50:00,38.4615,28.08,28.08,28.08,28.08,28.08,1,True
2023-10-18 19:51:00,11.5385,28.34,28.34,28.34,28.34,28.34,3,True
2023-10-18 19:53:00,36.5385,27.9578,28.08,27.3,28.08,27.3,2,True
2023-10-18 20:00:00,34.1538,27.6328,27.6315,27.6315,27.6315,27.6315,1,True
2023-10-19 13:07:00,11.5385,29.12,29.12,29.12,29.12,29.12,2,True
2023-10-19 13:30:00,61.8077,29.2266,28.6,28.6,29.64,28.6,6,True
2023-10-19 13:31:00,52.7308,28.4336,28.6,28.34,28.6,28.34,2,True
2023-10-19 13:35:00,10.0,28.9692,29.12,29.12,29.12,29.12,2,True
2023-10-19 13:42:00,9.6154,27.82,27.82,27.82,27.82,27.82,3,True
2023-10-19 14:12:00,21.9615,27.3,27.3,27.3,27.3,27.3,1,True
2023-10-19 14:25:00,76.9231,27.17,27.17,27.17,27.17,27.17,1,True
2023-10-19 14:30:00,19.2308,27.066,27.17,27.04,27.17,27.04,2,True
2023-10-19 14:33:00,7.6923,26.39,26.78,26.0,26.78,26.0,2,True
2023-10-19 14:34:00,11.5385,26.6942,27.04,26.0,27.04,26.0,2,True
2023-10-19 14:35:00,19.2308,27.04,27.04,27.04,27.04,27.04,1,True
2023-10-19 14:50:00,38.4615,25.22,25.22,25.22,25.22,25.22,1,True
2023-10-19 14:53:00,3.8462,26.0,26.0,26.0,26.0,26.0,1,True
2023-10-19 15:05:00,15.3846,26.0,26.0,26.0,26.0,26.0,1,True
2023-10-19 15:06:00,7.6923,26.0,26.0,26.0,26.0,26.0,2,True
2023-10-19 15:07:00,19.2308,26.0,26.0,26.0,26.0,26.0,2,True
2023-10-19 15:08:00,11.5385,25.7842,26.0,26.0,26.0,25.35,3,True
2023-10-19 15:09:00,3.8462,25.35,25.35,25.35,25.35,25.35,1,True
2023-10-19 15:11:00,46.1538,25.8908,25.74,27.3,27.3,25.74,3,True
2023-10-19 15:12:00,5.7692,27.1258,27.04,27.04,27.04,27.04,2,True
2023-10-19 15:21:00,3.8462,25.35,25.35,25.35,25.35,25.35,1,True
2023-10-19 15:27:00,3.8462,25.35,25.35,25.35,25.35,25.35,1,True
2023-10-19 15:29:00,3.8462,24.7,24.7,24.7,24.7,24.7,1,True
2023-10-19 16:26:00,7.9615,26.7358,26.13,27.3,27.3,26.13,2,True
2023-10-19 17:32:00,13.8462,25.7088,26.13,25.545,26.13,25.545,2,True
2023-10-19 17:43:00,3.8462,26.13,26.13,26.13,26.13,26.13,1,True
2023-10-19 17:49:00,13.5,25.0146,25.012,25.012,25.012,25.012,2,True
2023-10-19 17:59:00,4.0,24.96,24.96,24.96,24.96,24.96,1,True
2023-10-19 18:00:00,129.7308,24.882,24.96,24.7,24.96,24.7,5,True
2023-10-19 18:02:00,7.4615,23.6106,24.05,24.05,24.05,24.05,2,True
2023-10-19 18:05:00,3.8462,24.31,24.31,24.31,24.31,24.31,1,True
2023-10-19 18:06:00,54.0385,23.0516,23.92,22.88,23.92,22.75,6,True
2023-10-19 18:07:00,3.8462,22.88,22.88,22.88,22.88,22.88,1,True
2023-10-19 18:08:00,30.7692,22.88,22.88,22.88,22.88,22.88,1,True
2023-10-19 18:09:00,38.4615,22.62,22.62,22.62,22.62,22.62,1,True
2023-10-19 18:11:00,3.8462,23.465,23.465,23.465,23.465,23.465,1,True
2023-10-19 18:25:00,3.8462,23.4,23.4,23.4,23.4,23.4,1,True
2023-10-19 18:32:00,7.6923,24.18,24.18,24.18,24.18,24.18,1,True
2023-10-19 18:36:00,119.2308,24.18,24.18,24.18,24.18,24.18,2,True
2023-10-19 18:44:00,119.2308,25.3838,25.337,25.48,25.48,25.337,2,True
2023-10-19 18:49:00,76.9231,25.3968,24.05,25.48,25.48,24.05,4,True
2023-10-19 18:53:00,76.9231,25.48,25.48,25.48,25.48,25.48,1,True
2023-10-19 19:11:00,3.8462,24.05,24.05,24.05,24.05,24.05,1,True
2023-10-19 19:19:00,3.8462,23.335,23.335,23.335,23.335,23.335,1,True
2023-10-19 19:39:00,38.4615,24.05,24.05,24.05,24.05,24.05,1,True
2023-10-19 19:54:00,7.6923,23.2388,23.335,23.14,23.335,23.14,2,True
2023-10-19 19:58:00,3.8462,24.05,24.05,24.05,24.05,24.05,1,True
2023-10-19 19:59:00,3.8462,25.48,25.48,25.48,25.48,25.48,1,True
2023-10-20 13:30:00,57.6923,23.4,23.4,23.4,23.4,23.4,1,True
2023-10-20 13:32:00,19.2308,23.4,23.4,23.4,23.4,23.4,1,True
2023-10-20 13:34:00,15.0385,22.62,22.62,22.62,22.62,22.62,2,True
2023-10-20 13:40:00,162.3077,22.7136,23.01,22.62,23.01,22.62,2,True
2023-10-20 14:08:00,8.1923,22.1156,21.5475,22.62,22.62,21.5475,5,True
2023-10-20 14:48:00,3.8462,23.92,23.92,23.92,23.92,23.92,1,True
2023-10-20 14:51:00,3.8462,21.19,21.19,21.19,21.19,21.19,1,True
2023-10-20 15:04:00,3.8462,22.555,22.555,22.555,22.555,22.555,1,True
2023-10-20 15:16:00,15.0769,22.1,22.1,22.1,22.1,22.1,1,True
2023-10-20 15:20:00,119.2308,22.1,22.1,22.1,22.1,22.1,3,True
2023-10-20 15:27:00,20.3846,21.7438,21.7425,21.7425,21.7425,21.7425,1,True
2023-10-20 15:50:00,211.5385,22.1,22.1,22.1,22.1,22.1,1,True
2023-10-20 16:54:00,7.6923,23.4,23.4,23.4,23.4,23.4,1,True
2023-10-20 16:57:00,76.9231,22.152,22.152,22.152,22.152,22.152,1,True
2023-10-20 17:30:00,59.6154,22.1,22.1,22.1,22.1,22.1,1,True
2023-10-20 17:37:00,4.8077,21.84,21.84,21.84,21.84,21.84,1,True
2023-10-20 17:44:00,3.8462,21.84,21.84,21.84,21.84,21.84,1,True
2023-10-20 17:58:00,99.8846,21.9128,22.36,22.1,22.36,21.84,3,True
2023-10-20 18:09:00,38.4615,21.775,21.775,21.775,21.775,21.775,1,True
2023-10-20 18:15:00,3.8462,21.32,21.32,21.32,21.32,21.32,1,True
2023-10-20 18:24:00,54.7692,22.009,20.8,22.1,22.1,20.8,2,True
2023-10-20 18:54:00,84.6154,22.62,22.62,22.62,22.62,22.62,1,True
2023-10-20 19:32:00,38.4615,21.71,21.71,21.71,21.71,21.71,1,True
2023-10-20 19:33:00,263.2308,22.62,22.62,22.62,22.62,22.62,5,True
2023-10-20 19:34:00,15.4615,22.62,22.62,22.62,22.62,22.62,2,True
2023-10-20 19:36:00,284.6154,23.2778,23.4,23.4,23.4,22.425,8,True
2023-10-20 19:37:00,111.5385,23.4,23.4,23.4,23.4,23.4,1,True
2023-10-20 19:38:00,76.9231,23.8238,23.8225,23.8225,23.8225,23.8225,1,True
2023-10-20 19:42:00,15.3846,23.4,23.4,23.4,23.4,23.4,2,True
2023-10-23 14:25:00,3.8462,21.32,21.32,21.32,21.32,21.32,1,True
2023-10-23 14:46:00,19.2308,21.84,21.84,21.84,21.84,21.84,1,True
2023-10-23 15:29:00,3.8462,21.84,21.84,21.84,21.84,21.84,1,True
2023-10-23 15:51:00,3.8462,21.84,21.84,21.84,21.84,21.84,1,True
2023-10-23 16:01:00,3.8462,21.0626,21.0626,21.0626,21.0626,21.0626,1,True
2023-10-23 16:36:00,3.8462,21.0626,21.0626,21.0626,21.0626,21.0626,1,True
2023-10-23 16:43:00,3.8462,21.8426,21.8426,21.8426,21.8426,21.8426,1,True
2023-10-23 17:01:00,57.6923,21.996,22.1,22.2313,22.2313,21.32,3,True
2023-10-23 17:07:00,3.8462,21.0626,21.0626,21.0626,21.0626,21.0626,1,True
2023-10-23 17:15:00,7.7308,22.1598,22.2313,22.1,22.2313,22.1,3,True
2023-10-23 17:54:00,3.8462,21.6476,21.647,21.647,21.647,21.647,1,True
